gene,log2FC,p-value
gene_226054,-1.02396017596892,1
gene_226055,-0.208772885032054,1
gene_226065,-1.56192171314801,0.999999999999383
gene_226067,-0.157422060203453,0.767047803352492
gene_226084,0.164691388605553,1
gene_226085,-0.84602317118122,0.999999999999999
gene_226091,1.94123480326045,0
gene_226097,2.76279829935365,0.00103595568905479
gene_226104,0.88451792808761,0.521119856165505
gene_226121,-0.903429426636594,0.999999999999999
gene_226135,-0.846671850352393,0.00832893774495425
gene_226137,0.705713018804075,0
gene_226145,-3.69613182343034,2.40807374041196e-13
gene_226167,0.255727796658811,0.883691730615744
gene_226174,1.00246573101822,0.999999999999999
gene_226179,-0.321110478047582,0.622762769262814
gene_226180,-0.317498079658478,0.569933843340164
gene_226198,2.43931240636572,0.00130367484877802
gene_226210,0.623988825445937,0.721051152287405
gene_226221,0.561802702725088,1
gene_226235,3.5304925854071,0.000217625274522848
gene_226245,0.923641149626205,1
gene_226259,-1.13838006217151,0.145460329560322
gene_226266,-0.221441040425415,1
gene_226287,-0.988724767843543,2.04646111345852e-06
gene_226310,1.50203625142081,0.30627852313278
gene_226312,2.01011187898712,1.87378417892958e-07
gene_226314,0.889200141456493,0.0230064488414479
gene_226318,1.88012354078094,0.000896503749883149
gene_226328,-0.578442513852325,0.000819744329988215
gene_226329,-2.04033926526022,2.27424779009056e-09
gene_226330,1.22140051216134,0.00545246424889245
gene_226332,0.320347133827122,1
gene_226334,-1.39040290494897,0.0479441706867452
gene_226352,0.315905103273355,1
gene_226363,0.314824349827274,0.505992445593755
gene_226380,-1.89755701015434,0.0107603759820221
gene_226381,-0.100393931822818,0.660773891988261
gene_226383,1.59740540953947,0.275342287954625
gene_226386,1.37457136036363,0.16309282762972
gene_226396,1.94107982541832,0.999999999999986
gene_226403,-1.67370206846797,0.999999999999998
gene_226415,-0.533633445567355,1
gene_226416,2.15259435772534,8.80603845604400000E-05
gene_226419,-1.43829698636287,4.71154493975057e-07
gene_226430,1.01045071734509,0.31899811040451
gene_226445,-2.40009510407505,0.000153291270736267
gene_226450,1.21528076789203,0.00634944336829724
gene_226465,0.0698051467621348,0.754209421274615
gene_226469,1.43630459357798,1
gene_226471,-0.0655166808228793,0.885288325154401
gene_226476,0.129414634274399,0.619027592480533
gene_226479,-0.759140460974414,1.37578837211549e-12
gene_226524,1.23774153663895,0.999999999999998
gene_226562,-0.691184474232379,0.0533867840166063
gene_226578,2.45389606441888,0.999339744982999
gene_226585,0.799461288842403,0.278727797964465
gene_226598,4.26376397838921,3.8502201427093e-11
gene_226652,1.00591604948768,0.230271147045647
gene_226664,4.69324480402503,0.999999891196243
gene_226686,0.689165515761506,0.0879088103051672
gene_226688,-0.554527611703333,0.999999999999999
gene_226696,0.795818713450703,0.251822076022437
gene_226698,0.311879929671373,0.594609683215377
gene_226711,1.39415541571408,0.00445133376330287
gene_226738,2.28759570756753,0.00928559866929912
gene_226742,0.959231588615177,0
gene_226746,2.65853230506685,3.60782633437307e-05
gene_226752,0.494916745655282,0.265471771337193
gene_226754,-1.72620492426254,5.30726771263978e-06
gene_226763,1.12277834813164,0.999999999981266
gene_226784,-0.777423040628201,0.686260870493542
gene_226797,1.9458200846361,0.130410692415772
gene_226800,0.188231268282402,0.820117393206153
gene_226803,-0.0483964157477942,0.860355507467862
gene_226807,2.96945692654029,0.000207362743178119
gene_226816,0.605915529608066,0.427040025378743
gene_226823,0.00117497025847157,0.882545299500171
gene_226824,-0.342918470779842,0.542906878774876
gene_226833,-0.177540977350175,0.676547245898952
gene_226853,0.117935714606709,0.743904997170713
gene_226856,-1.56040186008517,0.0398272475712488
gene_226862,2.19010931266334,0.00014402821272852
gene_226874,0.958053634748214,0.332711453818807
gene_226887,-1.66526189726035,0
gene_226904,0.895985515988236,0.056292504084013
gene_226907,0.613777648495476,1
gene_226920,-0.672263881841219,1
gene_226942,0.144326063593174,0.67363619288669
gene_226943,4.64274706538443,0.999999787072867
gene_226944,2.28688554074254,0.000110300239906103
gene_226950,-1.53583898330827,6.48277855819224e-06
gene_226958,0.66742371041386,2.9034003756756e-08
gene_226973,0.566230924907773,0.439661483185655
gene_226976,-0.184167714626729,0.933708660790984
gene_227001,-0.538656413267569,0.437918288601954
gene_227006,-0.197939855214675,0.944806908943736
gene_227010,1.94730186776065,0.0029182040356206
gene_227014,-0.210046796377568,1
gene_227036,1.61290643768767,0
gene_227038,0.427003086763545,0.38744734724744
gene_227039,0.065132373276778,0.577423876014142
gene_227051,-0.22269316268123,0.712897720614562
gene_227057,-0.506491860464696,0.252507122393638
gene_227081,0.729921767001209,0.0224419283601967
gene_227097,-0.241790226006622,0.835105272748766
gene_227110,0.189523792631708,0.697320620667313
gene_227124,0.405304040004128,0.186643397340402
gene_227155,3.04589134886437,0.00195538231577652
gene_227184,0.442489477652636,0.820500299027382
gene_227188,4.12478380069395,0.999999558343268
gene_227192,0.402467877046614,1
gene_227199,1.09769242788185,0.0155464218642096
gene_227210,0.569739359124354,0.672451375053678
gene_227212,0.422706098882336,0.623068617413055
gene_227214,-0.701896178623872,1
gene_227218,2.62175447654738,0.0333636923659401
gene_227230,-0.918276038236029,0.0912949731022359
gene_227232,0.53049965532124,2.5231962352823e-07
gene_227242,-0.0200470896937902,0.881833932178147
gene_227252,0.514803054175012,1
gene_227262,2.5947140034384,0.0867747143178191
gene_227280,0.308317442304056,0.5197576613517
gene_227285,0.556237407399295,1
gene_227300,0.286698830831784,0.749046770113985
gene_227318,0.450886704999099,0.539151195568284
gene_227329,-0.00371681211108978,1
gene_227345,-0.181231053422594,0.51006882678351
gene_227354,-0.0325669089472184,0.723457031526053
gene_227359,-1.11487609408941,0.24138550340414
gene_227370,0.579423281247153,0.788970387415462
gene_227372,0.664316184035585,2.22044604925031e-16
gene_227375,-2.33286112287395,0.254378554741543
gene_227388,2.44712265526486,8.47488523803008e-10
gene_227398,0.167820068231297,1
gene_227401,4.60308038846918,0
gene_227403,-2.25364012737803,0.114323017032141
gene_227410,2.31066403844432,0
gene_227440,-2.46931750200523,0.00721341334029058
gene_227449,-0.855373512035469,0.384637044627214
gene_227467,-2.81524986725084,0.00331339782449025
gene_227471,1.82819044490977,0.000111936568510496
gene_227473,1.13393095229314,0.0843489130037373
gene_227482,-2.71954943821349,1.35414314152982e-05
gene_227486,0.236704409892941,0.853561564911535
gene_227495,1.99318664349052,0.999999999051685
gene_227500,0.237425128267932,0.00175156046021341
gene_227507,3.49732634175453,0.0228099389144425
gene_227512,0.118692630036322,0.883203159212922
gene_227518,0.623237775170037,6.57179140709507e-05
gene_227527,3.57279686287942,0.000143089544787145
gene_227533,1.84314816909869,6.2688008460543e-05
gene_227536,0.864486346489183,1
gene_227540,-1.46902650133297,0.00413816544727952
gene_227542,-0.376071490602915,0.519625481900377
gene_227543,0.446544388838275,0.361607628654656
gene_227558,-0.243729527994283,1
gene_227582,0.380968679288742,0.428180435855341
gene_227591,-3.1159231391216,0.0269702955915773
gene_227603,0.383498605237523,0.605399715635263
gene_227615,1.10733607239598,1
gene_227619,4.35056480476098,3.71684188982258e-07
gene_227638,1.30042947227661,0.18085784020225
gene_227671,-0.13409227321228,0.532739432780326
gene_227674,1.03226306578874,1
gene_227695,2.55556073051578,0.000111670456916402
gene_227700,1.9031722896581,0.999999999999996
gene_227719,2.06248572995697,4.09783318389145e-13
gene_227726,0.905728665000283,0.23765741877172
gene_227733,1.41566700091069,0.999999946005578
gene_227741,-0.61924439862922,0.559853558477706
gene_227758,2.85048184723658,0.0551029359357488
gene_227765,2.38455615121399,1.23059953460736e-06
gene_227775,1.43662526457468,0.0514793608196297
gene_227799,-0.0936807704078506,0.801384450267649
gene_227802,1.65273684419568,0.0022901563481359
gene_227827,-0.464161723624429,0.754500546228028
gene_227855,0.374199741091059,1
gene_227885,0.34932532216774,0.625055811039664
gene_227888,1.52019963990427,0.0517595470594602
gene_227896,-0.385647541807899,1
gene_227908,-1.24017579418623,0.192585773285604
gene_227910,1.16073406910289,1
gene_227921,0.532177540945403,0.373483140282923
gene_227946,-0.0126184136488238,0.792933793538631
gene_227953,4.06219313578926,0
gene_227959,1.90304513734614,1.41897604777341e-12
gene_227986,1.11856139994524,0.999999999999998
gene_227999,1.68559498637151,3.82220988603965e-06
gene_228006,0.0758997826397729,0.77159641533765
gene_228008,-1.24796034401973,1
gene_228010,1.44789858322209,0.0480136795707368
gene_228028,-0.141108023638652,0.844549331993336
gene_228037,4.01139379228897,1.26868218123244e-05
gene_228043,-0.607920183127915,1
gene_228044,0.226348986186142,1
gene_228060,1.01382040089091,0.999999999999819
gene_228065,-0.703048258941179,0.0239733429376525
gene_228084,-0.615954293644235,0.480852376464972
gene_228106,-1.16494240466269,7.87855264676729e-05
gene_228107,0.134974282842276,1
gene_228109,0.341623546889485,0.562047178624692
gene_228137,-0.743421358589982,1
gene_228140,1.10922826416196,1.25287457631851e-05
gene_228150,-0.496022437380531,0.721842652610119
gene_228175,-0.154579393860024,1
gene_228223,0.629130501768257,0.000261586890044185
gene_228237,0.527582454205536,0.912076546124614
gene_228242,0.203631906166495,0.514323641481718
gene_228246,0.565663161466746,0.256951715293956
gene_228253,-0.786219638712728,6.29805954601714e-05
gene_228265,-0.895629223294168,0.999999999999997
gene_228271,4.63492241780359,0.99999998954311
gene_228274,0.280481097593321,0.581196861456
gene_228288,1.82157248326091,0
gene_228300,0.361090536461937,0.385113303601268
gene_228302,0.135683725205435,0.631719779386196
gene_228313,0.683622008642668,0.4471197523999
gene_228314,2.78446625245599,0.000212398897390109
gene_228315,1.09730398205604,0
gene_228327,-0.143043471574192,0.752296916251263
gene_228340,-0.317115221358177,0.484808904858245
gene_228343,-0.0798588581613014,0.804547160636469
gene_228352,0.422430840076153,1
gene_228358,5.23423170039695,0
gene_228363,1.45613451914657,0.00226945144323065
gene_228389,0.768859474517855,0.274402039474292
gene_228393,0.0231660520822342,0.847007996353938
gene_228395,0.527959818449466,0.900019218748276
gene_228409,0.534112057806837,0.00432723478016328
gene_228434,-0.621699689906937,0.393460333775099
gene_228436,1.16006338650775,1
gene_228439,-0.482215313878821,1
gene_228445,2.17749812371018,3.97793082548281e-05
gene_228451,0.741719720228146,0.472903466944135
gene_228452,0.217453371179061,1
gene_228456,-0.134541457037877,0.98544763799888
gene_228459,-2.54512874292408,3.76365605347928e-14
gene_228463,0.213043215876092,0.759252885373067
gene_228470,-1.08727532102427,0.999999999999912
gene_228474,-0.261817579168982,0.508394331825373
gene_228477,-0.645806741817344,0.219795987312504
gene_228486,1.6977267238934,0.965321628695193
gene_228487,1.4847081577252,0.0148301375905758
gene_228492,1.05319173241555,0
gene_228502,0.59493487531837,1
gene_228506,0.311707409626646,0.564730447169052
gene_228510,3.39938759046809,0.999999999778324
gene_228522,-0.0705322854116866,0.917329913108797
gene_228528,-1.03497281238125,0.0014469758962351
gene_228544,0.323163895870994,0.616332077238684
gene_228546,-0.829408202186879,1
gene_228554,0.175731640557856,1
gene_228589,-0.641326026165813,0.304615325318597
gene_228594,-1.51942256891789,7.71843700064778e-10
gene_228598,4.42324526367631,0.0161073825256687
gene_228606,0.211084892282584,1
gene_228609,-1.03305349581789,0.000980949214146265
gene_228614,0.40744929809882,0.836225846325492
gene_228623,1.6149423458516,0.00502356016711381
gene_228624,2.25066975858828,2.92671772239572e-06
gene_228626,-4.21512012909866,0.00135991415942027
gene_228634,2.59900416111235,9.53170774642409e-07
gene_228638,-0.15333235934184,0.738629793215538
gene_228649,-2.85122586438393,0
gene_228653,0.734979480018359,0.313324296271761
gene_228663,0.784556130579649,1
gene_228671,1.93102559831346,0.00636950714346007
gene_228672,-0.973236414073611,2.66453525910038e-15
gene_228686,1.01608028528307,1
gene_228696,-0.13053554668513,0.720249472146744
gene_228709,0.396015223263324,0.452540841884343
gene_228716,-2.07281911417572,2.81286848369255e-07
gene_228727,0.217124316325341,1
gene_228775,-0.276898890800042,0.741035540035569
gene_228782,0.138266030038809,0.866428440951313
gene_228784,4.36838250384318,0
gene_228791,2.9797767004501,9.11461315962203e-05
gene_228794,-0.50910875824003,0.0595009700835476
gene_228801,-0.467627596038969,0.745899963228735
gene_228808,0.259151536690083,0.999972177764996
gene_228812,3.03122123204149,0.00037018724969462
gene_228816,-1.3013129392519,0.000399373784706558
gene_228828,1.88961248971804,0.0352261819711615
gene_228839,0.852897410038128,0.357021715928351
gene_228852,1.01000160335245,0.00956348170595411
gene_228857,1.29538704564584,0.999999999999999
gene_228878,-0.145779955650754,0.826476112067716
gene_228889,-0.831387360517278,0.999999999999995
gene_228903,2.06216893530805,2.62975197173887e-11
gene_228906,-0.883416449576859,1
gene_228915,1.31272926875996,0.0179204333179186
gene_228917,2.74941227571953,0.0109676372521605
gene_228925,-0.651285288549757,0.149466553022753
gene_228951,-2.33730784153774,0
gene_228989,0.0129269154819155,0.945298464496476
gene_228991,1.90392076016351,7.81427090774667e-05
gene_228998,0.0686452271861373,0.807733500175591
gene_229017,0.881679407142271,1
gene_229018,0.185177747345028,0.691558117228695
gene_229020,-1.34441356016211,0.142727229419247
gene_229021,-1.02874540942348,0.0548361451955451
gene_229033,0.829932982943861,1
gene_229036,0.743172453180169,0.0203686778379428
gene_229043,-0.404593768902217,0.31565226599982
gene_229056,-2.59530293911597,0.027696533288724
gene_229097,0.9248015445488,0.00333593908556284
gene_229109,1.66027111891976,0.0109996657560484
gene_229117,-0.287563687331164,2.38476849578895e-05
gene_229118,-0.0712235608706547,0.982520199232408
gene_229119,-0.324630815425147,1
gene_229122,1.33054381682863,0.0146626471645023
gene_229124,-1.39318802845498,4.58343363263225e-11
gene_229127,0.2668455232201,1
gene_229145,4.51531403375344,3.77334163914611e-10
gene_229152,1.66135082679156,1.26787469412193e-13
gene_229153,-1.10806979700787,6.65276675588800000E-05
gene_229155,5.92101880223959,6.3146921025492e-10
gene_229167,3.01540144486958,0.0182716557315286
gene_229178,0.177654924078981,0.877565146077256
gene_229180,-0.295485520880403,0.542203363429822
gene_229186,0.454609653310632,0.129703064449383
gene_229212,0.64731575064927,0.000575916854708924
gene_229227,-0.486539652580361,0.989568185705799
gene_229233,5.32347493722129,0.0240033235288246
gene_229273,-0.686736676823381,0.358880094984366
gene_229298,-0.582835287356551,0.307431844385044
gene_229320,-0.871211538654359,0.0215659171805446
gene_229325,-0.586270986574233,1
gene_229334,0.773545025506841,0.00390311532111964
gene_229344,0.0977246007380523,0.956166704725452
gene_229358,-0.41972591845084,1
gene_229368,-0.386669891514787,0.844457497110044
gene_229376,1.5498439418412,0.0657562745561663
gene_229393,-0.510191405562979,0.0822269418867346
gene_229413,1.50112908896738,0.186995843597756
gene_229417,2.10009637691234,0.0138009455662474
gene_229419,-0.540855270016294,1
gene_229422,0.7591161059158,0.256470270246339
gene_229431,0.262877205903923,1
gene_229450,2.00449605460709,4.3809796346217e-08
gene_229459,5.29844028590695,0.750376717498066
gene_229472,0.614588010058344,0.605969988673141
gene_229474,1.56679866566056,0.000287626238492544
gene_229481,2.65169963931236,2.54928671550303e-06
gene_229487,1.42852803272913,0.999999999999967
gene_229489,4.19379052968656,0.00150801208391904
gene_229512,2.60814830392171,4.30238875526179e-07
gene_229518,3.12314723788228,0.999999999998821
gene_229539,-0.854182405607396,1
gene_229563,-4.40908570252508,0
gene_229589,0.552829154765136,1
gene_229591,0.964077145654825,1
gene_229598,2.2308327773482,7.23575071827076e-05
gene_229638,-0.48265934850015,0.582916273846668
gene_229644,0.50250413408589,0.750086613225875
gene_229645,-3.99672472123345,7.94701921580376e-05
gene_229647,-3.19836482108955,0
gene_229656,-2.51474958042131,8.05144912963129e-08
gene_229659,1.34553080730945,0.999999999999999
gene_229666,-0.107900103246816,1
gene_229676,-2.7879905454635,1.86517468137026e-14
gene_229689,1.23273033553579,0.000372545240808098
gene_229692,-0.330858524125691,1
gene_229695,3.13365178564174,0.00247792810626501
gene_229715,5.78455879075677,0
gene_229728,-0.503981141932484,1
gene_229729,-0.177095679762897,0.594971860233984
gene_229759,-0.924328223208087,0.348806966713497
gene_229780,0.781221919101333,1
gene_229789,0.158527660091989,1
gene_229793,0.926746226870845,1.27023673368587e-06
gene_229801,1.68893086895973,0.0215746860374222
gene_229809,0.189123757690634,0.608804002300668
gene_229813,-0.607882870271648,0.00013492372552304
gene_229816,0.246327612694511,0.664472607172413
gene_229833,0.0623581346176048,0.843630771624375
gene_229835,-2.76198466985046,3.33773788618874e-06
gene_229841,0.817690178555937,0.00439019072277991
gene_229847,0.745830850954081,0.000601097905650994
gene_229848,3.49620969365171,0.976447513818864
gene_229852,-1.74744510987814,0
gene_229870,-0.804826264525209,1
gene_229873,0.391964545230762,1
gene_229874,-0.780503396808327,0.133517776466876
gene_229915,0.867865986956609,1
gene_229931,0.322424459541644,1
gene_229944,-0.646237017421851,0.334274820677513
gene_229950,-0.93664089740904,0.0558081272909602
gene_229951,3.3129810818204,7.99360577730113e-15
gene_229953,1.08963914287457,0.0167819856091895
gene_229970,-0.119724515984016,0.49944471871548
gene_229980,1.19102853599456,0.999999999999998
gene_229990,2.27113024617329,0.0015986657938063
gene_230002,0.186463069832717,0.656865851914331
gene_230006,1.20066980971638,0.133537193298199
gene_230042,0.320393295072621,1
gene_230055,-0.804850472073,0
gene_230061,0.729579738840395,0.463363970169516
gene_230067,4.60935898835023,0.999999999037473
gene_230068,2.3457097079289,2.31176389142718e-08
gene_230069,0.16784214394425,1
gene_230071,-0.441709427679289,0.580132345497338
gene_230074,-1.54269417907548,0.000151435527536825
gene_230082,-1.08571527599252,1
gene_230084,0.646265899920367,0.147151457014552
gene_230091,-0.35993519764631,0.595348416397786
gene_230092,-0.214389834510191,1
gene_230105,4.41008650331,3.40671935106229e-11
gene_230124,-1.40547576301603,0
gene_230148,-0.502404557771367,1
gene_230149,0.993855236548683,1
gene_230163,0.195167876305892,0.741084523775822
gene_230177,0.516325319941248,1
gene_230189,0.61341506281929,0.279774305872731
gene_230202,0.523002989052592,1
gene_230207,-0.394444071246286,1
gene_230215,2.92136528385736,0.999999999949602
gene_230224,0.405968007427647,0.685357088786902
gene_230253,0.350945258735731,0.882108733659086
gene_230262,0.354096829556661,0.40558427716102
gene_230267,-0.500045464402018,0.586921673454169
gene_230272,2.04227177712136,0.999999999999944
gene_230280,0.551467777380251,0.236332846342776
gene_230295,0.29825874786651,0.850424865884852
gene_230325,1.889878486143,0.195793305293843
gene_230373,0.901181861635079,0.621983990531065
gene_230387,1.70821864809584,0.0117508194414695
gene_230408,1.85064408101345,0.0728382812859896
gene_230409,-0.460864580261802,0.546785447621823
gene_230438,6.7239371804818,0
gene_230439,-4.82220519217186,0
gene_230445,-0.117674382834453,0.628320035696981
gene_230453,-0.48110649326826,3.30727000230624e-08
gene_230454,3.26719377217243,0
gene_230457,-3.40816018067724,1.82956982897053e-11
gene_230479,-2.12572260036469,0.907021681733677
gene_230487,0.534466822412075,0.615844261376314
gene_230510,0.61264846896489,1
gene_230513,-1.45399987841141,6.10793653961217e-05
gene_230521,0.876129918386112,0.213985373428445
gene_230526,2.24949355796654,0.0309406621061867
gene_230533,3.87833058299713,0.0087651975687395
gene_230551,0.467075195556198,0.000275606858919031
gene_230552,0.638906521169106,1
gene_230555,-0.240601422639099,0.830044883381629
gene_230561,0.0288909217379285,1
gene_230565,0.531497910571172,0.407744496727808
gene_230590,0.341880500137535,0.710010099845104
gene_230606,0.541453095383465,0.0442948704922149
gene_230628,1.63513866781948,0.999999994456777
gene_230629,-0.0162776663675996,0.678413758096838
gene_230633,5.53358985854736,0
gene_230638,0.470556170716763,0.332330177407033
gene_230650,-1.81870432170156,0
gene_230658,-1.42803967547145,8.3713687011322e-06
gene_230673,0.97738903725123,1
gene_230701,-0.712725841867659,1
gene_230715,0.900633803193876,0.0285434373279317
gene_230724,0.659983213960108,0.000360447680185838
gene_230732,0.384580805365583,0.821365570537881
gene_230733,-0.873543962047367,0
gene_230751,-0.995294628618807,0.288972301595073
gene_230772,0.202517403958132,1
gene_230795,2.17367755159331,0.182489889195334
gene_230797,-0.563930387345882,0.387547468837769
gene_230799,0.255656755276792,0.950629749857316
gene_230812,-1.11204415455868,1
gene_230834,4.36274154809607,0.999988638040594
gene_230836,-0.755313610395334,1
gene_230844,-0.610717023312073,0.999999999996368
gene_230850,-0.513667150443746,0.554624777050821
gene_230872,0.0802823382286184,1
gene_230880,0.529027559433835,1
gene_230882,0.939016046114577,0.0252905585222827
gene_230896,0.202295676011048,0.995683268775709
gene_230912,0.114095761424361,1
gene_230937,-1.96908203547717,2.63011156867998e-05
gene_230939,0.680695581563521,0.929165402046837
gene_230943,0.436118297961453,0.429969667631263
gene_230953,1.05999479749008,1.90353562135037e-06
gene_230965,2.5579511083723,1.6965174059802e-05
gene_230982,0.40762283059146,0.523734333170245
gene_230989,-0.159257512655058,0.826155534972404
gene_230990,-3.52422197290839,5.21913660955775e-07
gene_230992,0.352221902922097,0.772873052125989
gene_231007,-1.1050847417317,0.36187572389745
gene_231010,-0.620727217601667,0.55438277887233
gene_231025,0.540573223869932,0.315116604164401
gene_231028,1.04925778364473,1
gene_231064,2.19033209595065,0.00141065227231385
gene_231074,-0.444934081002924,0.00067934969419825
gene_231084,-0.459148846123523,0.999947117381961
gene_231105,1.61447275640234,0.00139320170084434
gene_231113,0.585491704872893,0.610150916271033
gene_231119,-0.488736334755063,0.482835311526365
gene_231123,-0.380344612633662,1
gene_231125,0.275988580351069,1
gene_231131,-1.25565947220088,0.0109714577153963
gene_231154,-0.23654512083659,0.898203880491387
gene_231160,5.18816511455312,2.1538326677728e-14
gene_231177,-0.106985087885636,1
gene_231185,-1.08264328690361,0.999999999994529
gene_231187,1.00228946115444,0.999999999999998
gene_231196,-3.64336411290175,0.000894457402438875
gene_231201,1.0158572324534,0.473989874348384
gene_231205,-0.408264884126589,0.724977363022332
gene_231210,-2.18019392097724,0.000546811399683045
gene_231212,0.91348439460108,0.956372777300667
gene_231226,2.52900398562259,0.000488712048635209
gene_231233,-0.555676289086337,1
gene_231234,0.0565217506416456,1
gene_231242,-0.607675231406414,0.0470008133247505
gene_231245,0.640675155221653,0.333588419757313
gene_231249,1.44269168685088,0.999999999999656
gene_231259,0.396382008138529,0.124100812131427
gene_231290,-4.6642126904255,1.39380618158214e-10
gene_231298,-3.03981367201549,0
gene_231305,-0.34125672146226,0.629785341334089
gene_231312,1.19055064939927,0.0167191579384866
gene_231317,-1.28226261820976,0.00238706353170703
gene_231329,1.57960347119218,0.123657230122375
gene_231336,-2.64268213069553,0.999999999995859
gene_231340,-0.129642262370249,0.855241761440556
gene_231345,-0.0498780613420431,0.999109433471738
gene_231346,0.206724564124594,0.825181367951871
gene_231359,3.0800916872046,0.999999999941172
gene_231360,-0.0487501054321329,0.86959150144679
gene_231365,-0.442042460988812,0.0804207423008189
gene_231374,1.87414719873117,0.999999999999997
gene_231389,0.948331987061631,0.598542318013228
gene_231395,1.86218937408189,0.00285110362633922
gene_231412,4.36754716416192,0.00442049642368514
gene_231439,2.16106108881484,0.127766196406085
gene_231443,1.85419695063192,1.15026455027589e-09
gene_231466,-0.259407364974468,1
gene_231483,-0.682658559612856,0.0322613601108925
gene_231500,-0.0338395570156758,0.982834610902661
gene_231530,0.690500390044176,1
gene_231535,3.51504767923149,4.03511668523038e-11
gene_231560,0.387582056887812,1
gene_231563,1.74438471559051,1.78597992839258e-07
gene_231566,-1.16836558983743,0.062765792833419
gene_231574,4.46685221461996,0
gene_231581,0.70811062768207,0.0383288049210896
gene_231584,1.78086262575068,0
gene_231595,-1.3251456236997,0.0506269409738609
gene_231607,-2.36426071277557,8.05950396209898e-06
gene_231609,0.0738832572650045,0.955028108047878
gene_231611,1.33541897401305,0.000473123002885045
gene_231621,2.42896382556967,0.0222190276371934
gene_231628,-0.271546991931917,1
gene_231632,0.00281437141474776,0.563194941702458
gene_231663,-0.993343666843485,0.0401285017779591
gene_231666,-4.72976449769344,0.99999206868535
gene_231703,1.24290634348767,0.136233197474817
gene_231711,-0.134599048808563,0.700585745502957
gene_231713,4.92238278769671,0.000100952907296947
gene_231721,0.419866360874629,0.333169368799515
gene_231728,-1.0330117116421,0.215409022162087
gene_231734,1.43972032352558,0.999999999999998
gene_231742,0.505036613665825,0.469497666019912
gene_231752,-2.32742746304002,1.04777591343197e-05
gene_231770,-0.649245533748107,0.999999999999998
gene_231771,0.745258451150427,1
gene_231779,0.323226230099584,0.754132067662187
gene_231784,-1.14267997310039,0.0945174965494077
gene_231789,-0.694636766242777,0.355990794633541
gene_231792,0.12618925825872,1
gene_231822,-0.25746751714964,0.985096767110931
gene_231826,-1.66100219765637,0.101787753380598
gene_231840,1.49292138934884,1
gene_231851,-0.0465607562011461,0.806782719165365
gene_231856,-0.7350094734071,1
gene_231858,-1.53004570770943,0.999999999999994
gene_231865,-0.0675692466801736,0.685680135156355
gene_231868,1.05052827616687,0.154938656772028
gene_231877,-1.9635350247815,0.0036644392462245
gene_231881,3.54742124949214,0.000110473739599826
gene_231889,-0.168499511705139,1
gene_231890,1.18107388326891,3.78277375614466e-05
gene_231908,-1.75831166380829,0.0098464122235572
gene_231924,1.86323344991081,0.00256033834492952
gene_231925,1.01613757645448,2.85569345948034e-11
gene_231948,-2.18796586949157,2.56137755982877e-06
gene_231955,0.250361792675455,0.667531027981696
gene_231964,2.69502507335846,0.0305019454576675
gene_231970,-0.0706572571332739,0.993701709124133
gene_231991,-1.95061381957754,0
gene_231993,0.0889375828288168,0.909265475589199
gene_231995,1.5335484405618,0.0351623356242442
gene_231997,-0.39420081607217,0.970444156327795
gene_231999,-0.990563574466975,0.999999999999971
gene_232006,0.755438656408112,0.490033111521727
gene_232013,1.44706635136583,0.00554795818323439
gene_232018,-3.63561403511754,0.999995616556316
gene_232022,-0.00616297962858903,0.727163574884109
gene_232024,-0.485965914442959,1
gene_232034,0.371595859849248,1
gene_232040,0.456976236011702,0.00422588822059944
gene_232043,0.363970099727344,0.967057303434189
gene_232063,0.0447381124535766,0.89218870994366
gene_232073,3.0162065545837,3.6199229302980000000E-07
gene_232093,-0.0253406991427143,1
gene_232097,2.47906344504011,0.000828341365361251
gene_232098,0.0704579840216532,0.827779919191804
gene_232104,0.544520659938019,1
gene_232110,-3.06795344810218,7.13484826775357e-12
gene_232112,-1.08332906362103,0
gene_232116,-0.144300042566235,0.717538812514161
gene_232119,-0.750267519962454,0
gene_232151,0.412196623438392,0.623314545138487
gene_232160,-1.50910118130207,4.23940602622963e-08
gene_232164,0.563753442968041,0.204417555476284
gene_232186,1.34770780837223,0.999999999999999
gene_232224,1.87020949659667,0.000998660239686977
gene_232226,3.35332705754052,0.000104807878415936
gene_232229,0.736173098541452,2.57571741713036e-14
gene_232233,0.302008098058062,1
gene_232274,0.798449389362856,0.0739908496546824
gene_232284,0.155078682029647,0.803805458133183
gene_232295,-0.625926148475875,1.39036115953672e-10
gene_232298,1.17332894106277,0.0665420999696192
gene_232300,0.741958207019509,0.40276703602714
gene_232316,4.03579269937123,5.09629323985905e-06
gene_232334,0.0880574528758385,1
gene_232344,0.816898937597041,1
gene_232347,-0.504936312807232,1
gene_232352,2.62583144757876,0.999999930039582
gene_232354,2.8344016205339,0.000994256070582678
gene_232377,1.5301874093152,1
gene_232386,1.73121048355108,0.0117228837533576
gene_232388,-0.253892569962117,0.0161138836790484
gene_232406,2.57709688608296,1.29461106712636e-06
gene_232434,1.1065046458427,3.47679450962701e-05
gene_232442,-0.891259646960588,0.0862783762766108
gene_232445,-3.14733933624965,6.71753620107296e-06
gene_232450,-0.212890453989428,0.93030416357678
gene_232453,0.473127208620973,0.557325884775679
gene_232456,1.11609929109606,0.150175001118578
gene_232457,0.568456766263128,1
gene_232472,-0.424617625373191,0.603550283438039
gene_232480,4.37085803663092,1.30784272300843e-13
gene_232527,-0.786103703986117,7.97846236176847e-05
